"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.726939648239037,0.196727317460619,0.11,0.118,1,"Os9"
0.727011079493221,-0.0260748763485002,0.604,0.613,1,"Slc25a12"
0.727829057835475,0.0862738370825689,0.135,0.145,1,"Bcap31"
0.729051162873004,0.215046386039769,0.266,0.287,1,"Ccser2"
0.72934077071347,-0.28794834126089,0.58,0.561,1,"Pcdh11x"
0.73004799855153,0.136750732710475,0.118,0.114,1,"Slc9a8"
0.730596727171409,0.0323980428617852,0.156,0.164,1,"Ebf3"
0.731377545477757,0.11452078532701,0.237,0.235,1,"Stambpl1"
0.733077079371593,0.112299700850555,0.193,0.203,1,"Ddx3y"
0.733813193643851,0.275897133449419,0.125,0.136,1,"Coro1c"
0.734487539694975,0.22800446409819,0.201,0.218,1,"Pdcd6ip"
0.734559152466068,0.116150719171772,0.245,0.264,1,"Eef2k"
0.734700835949521,0.00866629250536688,0.103,0.109,1,"Ltc4s"
0.73479929092181,0.186120961169597,0.205,0.204,1,"AU040320"
0.735832281053472,-0.0222162137678901,0.873,0.847,1,"Sfpq"
0.735947356778134,0.269173457186009,0.113,0.108,1,"Ntpcr"
0.73653793526595,0.224493627352142,0.222,0.223,1,"Gm37240"
0.736617397997748,0.287104088936433,0.095,0.102,1,"Glb1"
0.737148794683978,0.155203495735547,0.152,0.147,1,"Mms19"
0.737207609899876,0.269836612812896,0.225,0.229,1,"Stk4"
0.737574670469207,0.108109936522982,0.171,0.182,1,"Leng8"
0.737883848237119,-0.0306446362275518,0.42,0.435,1,"Bin1"
0.737917634926359,0.0411892426145256,0.616,0.635,1,"Asxl2"
0.738832680183681,0.16563354835905,0.222,0.221,1,"Gm20275"
0.739597939802483,0.186606939148073,0.12,0.129,1,"Ilkap"
0.739625295728927,0.268800566060371,0.102,0.11,1,"Nono"
0.741298086542372,0.270906861408631,0.162,0.159,1,"Usp6nl"
0.741596386987124,0.084149007853472,0.266,0.285,1,"Ctnnd1"
0.741713294732291,0.308184356104427,0.1,0.097,1,"Pip5k1c"
0.742337727242875,0.0234416156637036,0.472,0.471,1,"Pik3r1"
0.742542659658957,0.31594720476037,0.178,0.175,1,"Adamts16"
0.743939164750955,0.119183251699614,0.183,0.194,1,"Ncor2"
0.744242499024407,0.260466721180954,0.206,0.225,1,"Fbxl3"
0.744534620263573,-0.0777009948315839,0.826,0.803,1,"Eml5"
0.744590728924668,0.242270831399412,0.223,0.244,1,"Fggy"
0.744674200895334,-0.0186763362312968,0.635,0.661,1,"Map4k4"
0.745136622896078,0.273812592584042,0.115,0.124,1,"Cyb5a"
0.745156887029055,-0.0649496442867021,0.105,0.11,1,"Stard3"
0.745769697968292,0.123939282218696,0.919,0.918,1,"Tmcc1"
0.745790189377385,0.284483388777297,0.112,0.108,1,"Polr2a"
0.746084541552348,0.0844675328014217,0.252,0.269,1,"Ccni"
0.7464895035298,0.161523545227437,0.127,0.136,1,"Thap3"
0.747584738327649,0.156963953599984,0.196,0.209,1,"Cnot3"
0.747728823066341,0.0326603749001275,0.909,0.9,1,"Pnisr"
0.747749681890664,0.245968959658729,0.149,0.147,1,"Kif3b"
0.748176138813702,0.175514349971764,0.303,0.311,1,"Tardbp"
0.748348526117562,0.253348490024327,0.369,0.385,1,"Commd10"
0.749719589585742,0.121668956460003,0.504,0.525,1,"Siglech"
0.749729066144958,0.0665304871563221,0.166,0.16,1,"Syk"
0.750352081026247,0.168017115807788,0.34,0.347,1,"Znrf2"
0.750726575475107,0.0526783617324014,0.832,0.808,1,"Brwd1"
0.750959853341836,0.0657435482610734,0.707,0.698,1,"Pbrm1"
0.751602040439524,0.256332348463148,0.169,0.168,1,"Fgfr1op2"
0.751667870048239,0.188757006671041,0.195,0.21,1,"Aatf"
0.752064270708531,0.0668193305619758,0.108,0.115,1,"Shb"
0.75332032254395,0.189218152604611,0.157,0.154,1,"Ttc7"
0.753513680535236,0.0946047451262773,0.22,0.218,1,"Rhoa"
0.753930166699275,-0.00703503456511494,0.655,0.655,1,"Dop1a"
0.754286627721209,0.0193329776620705,0.898,0.879,1,"Fam193a"
0.75457438999116,0.173530581985235,0.139,0.147,1,"Inpp5a"
0.75589207641476,-0.101992284958463,0.785,0.764,1,"Lcorl"
0.756822475610924,0.0363858644871828,0.108,0.114,1,"Cbx1"
0.757054022540116,0.198472161504253,0.118,0.115,1,"Ercc5"
0.757079182248602,0.0802955628184396,0.711,0.715,1,"Fndc3a"
0.7574190200577,0.0482802761563477,0.942,0.93,1,"Cmss1"
0.757770691126466,0.0680959733600788,0.992,0.992,1,"Fbxl17"
0.757900637401556,0.263616825478154,0.117,0.125,1,"Gm39469"
0.758505846808997,0.176908782273632,0.098,0.105,1,"Trpm2"
0.759291869960244,0.0724138427411326,0.853,0.837,1,"Pias2"
0.759380548518513,0.0914757608767476,0.213,0.208,1,"Oma1"
0.760220652697404,0.0391036218359893,0.096,0.102,1,"Acly"
0.760454860527017,0.0740420956175295,0.33,0.333,1,"Cables1"
0.760456603934333,0.0805784020902127,0.981,0.985,1,"Rere"
0.76063972188445,0.209535535440729,0.338,0.37,1,"Tmem245"
0.760692511417774,0.210687827827111,0.218,0.219,1,"Srsf3"
0.761152039254734,0.23133679540988,0.107,0.104,1,"Ccdc191"
0.761298783453548,-0.00311616265302894,0.745,0.742,1,"Clcn3"
0.763222981018964,0.0905679333345848,0.75,0.745,1,"Top1"
0.763275504864736,0.348296894079589,0.115,0.113,1,"Tmem241"
0.763277079789158,0.170322336455003,0.228,0.248,1,"Lrig2"
0.76336493866165,0.0933581371970948,0.159,0.154,1,"Slc40a1"
0.764747927887412,0.325498275780162,0.208,0.214,1,"Ap1b1"
0.765162568918643,0.0683229211523636,0.264,0.282,1,"Scaf4"
0.765394975719005,0.276741308453546,0.105,0.102,1,"Man2c1os"
0.765444951155018,0.261223482508187,0.13,0.128,1,"Rpl11"
0.765447307350731,-0.18913781492896,0.102,0.106,1,"Cysltr1"
0.767163627208616,0.121529237370405,0.184,0.182,1,"Mbtps2"
0.768174704983031,0.267995265988728,0.098,0.105,1,"Uba3"
0.768352291933464,0.100791817967894,0.69,0.704,1,"Glg1"
0.768617712911719,0.0832999966032623,0.621,0.657,1,"Ube2h"
0.768989257014298,-0.213989980340751,0.55,0.539,1,"Tmtc2"
0.76994134490401,-0.410618352031486,0.662,0.608,1,"Zfpm2"
0.770172988095552,0.487757431280504,0.112,0.111,1,"Ube2j2"
0.770317582507684,0.0881174841202101,0.14,0.137,1,"Svil"
0.770338927458647,-0.175019725795872,0.694,0.667,1,"Ptn"
0.77074559516286,0.214753244711749,0.107,0.114,1,"Naa25"
0.771114362944447,0.0377169534213245,0.829,0.807,1,"Fbxo11"
0.771203087487273,0.260520145426581,0.13,0.14,1,"Dnmbp"
0.771251817426204,0.0980702645464157,0.425,0.449,1,"Xrn2"
0.771789412956029,-0.00179140494778807,0.843,0.799,1,"Rsrc1"
0.771972752632639,-0.0981951290746774,0.144,0.148,1,"Lrp5"
0.772058013754584,0.0527824311410573,0.868,0.852,1,"Eml6"
0.77209019724756,0.0916439953869826,0.462,0.47,1,"4632427E13Rik"
0.77241815360735,-0.120779883743374,0.289,0.29,1,"Cd33"
0.774154216750338,0.108958580689152,0.108,0.115,1,"Nsrp1"
0.775655007171918,0.147340166205286,0.168,0.177,1,"Lrrc58"
0.775768052762401,0.255756996495048,0.499,0.534,1,"Plekhm3"
0.775786982852312,-0.00365962241741058,0.856,0.832,1,"Cdk17"
0.775900325376872,-0.171665340422086,0.697,0.665,1,"Galnt18"
0.775901387695917,0.176782240560456,0.31,0.32,1,"Upf2"
0.776958810423284,0.0264308501857138,0.824,0.801,1,"Gigyf2"
0.777083779515949,0.110009877857941,0.149,0.145,1,"Spata13"
0.777896038957714,0.128679690452459,0.2,0.21,1,"Ubn1"
0.77790179297474,0.254513739292818,0.332,0.365,1,"Canx"
0.778443909652138,-0.00955422898167402,0.707,0.686,1,"Fam135a"
0.778740970525373,-0.0153245064145827,0.663,0.679,1,"Cnot1"
0.77917837005281,-0.19105106888586,0.685,0.656,1,"9530059O14Rik"
0.779369969979857,0.279240023156351,0.14,0.139,1,"Phka1"
0.779871981983409,-0.0193873170017612,0.751,0.729,1,"Wdr17"
0.780182978826568,0.00663743796231786,0.261,0.27,1,"Clk4"
0.780262575032974,0.071972827844012,0.545,0.584,1,"Btbd7"
0.781987045570481,-0.0910574730737404,0.655,0.632,1,"Sv2b"
0.782153787883595,0.153772149110275,0.154,0.154,1,"Rpl38"
0.782435431453518,0.190582403335954,0.135,0.132,1,"Ly6e"
0.78279626212692,0.0320359302958471,0.751,0.744,1,"Pitpnc1"
0.783253494278599,0.0735910961640602,0.897,0.896,1,"Hnrnpu"
0.783633630871896,0.246859595842865,0.112,0.109,1,"Nrbp1"
0.783925683705944,0.216423721333123,0.193,0.207,1,"Cdip1"
0.785942341094718,-0.0882109078811185,0.75,0.728,1,"Apba2"
0.786015790620067,0.0331255353235962,0.176,0.182,1,"Pip4p1"
0.78663025966533,-0.111614716694445,0.687,0.65,1,"Sh3rf3"
0.787122150612444,0.0379298064502471,0.988,0.982,1,"Stag1"
0.787162757677627,-0.0590094534122641,0.679,0.649,1,"Tmem132d"
0.787242207565574,-0.0372416383300287,0.755,0.735,1,"Epc1"
0.787292177675955,0.183054828393425,0.255,0.275,1,"Stx8"
0.787824551123016,0.0774304984873795,0.235,0.252,1,"Tmem131l"
0.788415611903215,-0.746075034048719,0.706,0.659,1,"Tafa1"
0.788479055714504,0.194222688502895,0.098,0.105,1,"Fopnl"
0.788706183929397,0.195504415452042,0.095,0.1,1,"Trp53bp2"
0.788771043140963,0.161117617096646,0.311,0.318,1,"Soga1"
0.78918317620646,0.381863230547007,0.222,0.231,1,"Tdrd3"
0.789325747397123,0.136459874770288,0.47,0.495,1,"Mgat4a"
0.789801399619495,0.349317548555049,0.144,0.145,1,"Rpl13a"
0.790560110680081,-0.0574218149785142,0.112,0.117,1,"Chtop"
0.79111469239335,-0.017083369819368,0.841,0.818,1,"Agap1"
0.792643623397298,0.0760162830029399,0.631,0.64,1,"5031425E22Rik"
0.792830528471928,0.106207313984754,0.112,0.118,1,"Gas6"
0.793270260983083,0.00730480062323324,0.308,0.322,1,"Sec63"
0.793320440217951,0.133092549981142,0.113,0.12,1,"Heatr1"
0.793834096531905,0.19760593809733,0.257,0.28,1,"Ireb2"
0.795403975969992,0.267760547849287,0.274,0.289,1,"Trpc4ap"
0.795705211221998,0.0927810727510321,0.582,0.609,1,"Rab10"
0.795958338108535,0.0503438285726687,0.393,0.412,1,"Pvt1"
0.797273510299185,0.0175608969345676,0.883,0.882,1,"Prrc2c"
0.797578350248564,0.357575858899963,0.124,0.122,1,"Herc6"
0.797949195633815,0.100749364742297,0.098,0.102,1,"Gm13710"
0.79815828958975,-0.00968591580946716,0.663,0.648,1,"Agtpbp1"
0.799468556956983,0.0248090843527293,0.506,0.509,1,"Smap2"
0.799775825360431,-0.340689378014735,0.717,0.677,1,"Grm8"
0.79992036729161,0.184141214670083,0.095,0.1,1,"Slc35b3"
0.800135118971526,0.0169636865672926,0.513,0.548,1,"Bmp2k"
0.800355600827226,0.0740889636943589,0.782,0.791,1,"Vps13c"
0.800423939694867,0.258306209820294,0.124,0.133,1,"Rnf19a"
0.80110836069585,-0.0416020269879147,0.919,0.898,1,"Zfand3"
0.801488709303694,0.182959162132929,0.166,0.175,1,"Fbxo38"
0.801632919873446,0.180737922216251,0.112,0.109,1,"Mto1"
0.802445588624889,-0.335394485414248,0.657,0.613,1,"Thsd7a"
0.804542280687076,0.21129924239513,0.291,0.302,1,"Dpp8"
0.80488887237905,0.17101529734157,0.105,0.102,1,"Ndufs3"
0.805098372867156,0.140787173953259,0.337,0.346,1,"Cbl"
0.805114824947226,-0.017778064140104,0.719,0.698,1,"Pacsin1"
0.805507703250816,-0.0758849301550192,0.673,0.648,1,"Plxna2"
0.805790678385886,0.210674540344752,0.159,0.159,1,"Ripk2"
0.805933757201875,0.0750376796424481,0.628,0.67,1,"Peli1"
0.806491241939938,-0.0199854969752967,0.663,0.65,1,"Rimbp2"
0.806921761723231,-0.30873378599867,0.765,0.723,1,"Nfib"
0.807076723975034,0.0714076264335526,0.92,0.912,1,"Ubr5"
0.807854565544313,0.184357219318022,0.179,0.18,1,"Cdc42bpb"
0.808039421933859,0.225758261936002,0.107,0.113,1,"Anxa7"
0.808048138211511,0.325815920377071,0.14,0.141,1,"Srpr"
0.808084845957699,0.157909673096904,0.096,0.101,1,"Mrpl48"
0.808308564313663,0.342397656386749,0.142,0.143,1,"Gbe1"
0.808693492695578,0.0925107392045151,0.193,0.188,1,"Nfatc1"
0.808758593333136,0.193001776700605,0.179,0.191,1,"Rnf115"
0.809252782338201,0.032289164325762,0.689,0.679,1,"Ggnbp2"
0.809424200509356,-0.0715648353494798,0.328,0.325,1,"Il6ra"
0.810097890744104,0.179441149101553,0.132,0.13,1,"Frrs1"
0.810101546349975,0.136750732710475,0.154,0.162,1,"Elmsan1"
0.810499526296221,0.290223072705181,0.198,0.2,1,"Zfp182"
0.811151495335617,0.010871970817329,0.97,0.955,1,"Dock4"
0.812091033158884,0.0538090328628029,0.633,0.652,1,"Tlk1"
0.812151889706516,0.134311370025968,0.127,0.134,1,"Eef2"
0.812580790020046,0.285528895773477,0.118,0.117,1,"Phrf1"
0.812817876259092,0.0309560686878788,0.822,0.798,1,"Rbm5"
0.812870944264025,-0.301399397649822,0.79,0.745,1,"Slc1a2"
0.813239673216456,0.134204050600129,0.203,0.217,1,"Vps35l"
0.81349274978861,0.154452734443934,0.132,0.138,1,"Srsf6"
0.813568377125283,-0.0212016270657608,0.832,0.813,1,"Ankhd1"
0.814070323610279,0.0971463483823451,0.257,0.274,1,"Snx5"
0.814535918988383,0.0565892599376706,0.384,0.409,1,"Arhgap17"
0.814709214518164,0.0619296722840104,0.11,0.114,1,"Mrpl3"
0.81512308240041,0.159255765107974,0.244,0.26,1,"Pdia3"
0.815132794751403,0.0297958796097614,0.213,0.22,1,"Nr6a1os"
0.815897016864629,-0.005523625578852,0.127,0.132,1,"Rufy1"
0.816199849364477,0.301652836108105,0.103,0.101,1,"Riok2"
0.81629477452419,0.193481858912246,0.318,0.328,1,"Srcap"
0.81633549082711,0.130984887019151,0.112,0.117,1,"Utp20"
0.817073102759466,0.124944284861851,0.173,0.182,1,"Mbip"
0.817215289652227,0.124738215008496,0.135,0.134,1,"Hpf1"
0.817569742160502,0.120616581075507,0.274,0.292,1,"St3gal3"
0.8181087958375,0.208100320426906,0.162,0.174,1,"Stam2"
0.81828185358889,0.0791437612047785,0.098,0.103,1,"Adipor1"
0.819171072614096,0.0788979552715696,0.876,0.872,1,"Ascc3"
0.81942098486031,0.336754808964461,0.86,0.879,1,"Myo5a"
0.820270045039547,0.0466607226989042,0.939,0.935,1,"Kmt2e"
0.821539919382054,-0.425161990875513,0.651,0.61,1,"Gm20754"
0.822095408111064,-0.000656950008341095,0.103,0.107,1,"Grk2"
0.822174343817641,0.368825707444262,0.12,0.119,1,"Gab3"
0.82443685843981,0.308549364339363,0.156,0.155,1,"Fbxw2"
0.824854959642177,0.180737922216251,0.117,0.115,1,"Dctn1"
0.826026465267321,0.0661695050553404,0.876,0.864,1,"Dnajc1"
0.82643912578788,0.104565975839187,0.34,0.36,1,"Exoc2"
0.827800913280275,0.311745468781755,0.218,0.228,1,"Shoc2"
0.827823226592401,0.0037631057973122,0.179,0.183,1,"Pald1"
0.829630034946089,-0.0120122184487793,0.78,0.756,1,"Nbeal1"
0.829683200771947,0.0135277939133958,0.156,0.162,1,"Rab5a"
0.829726494846552,-0.0093015799582733,0.832,0.801,1,"Zmym2"
0.829994877157549,0.0347811572058443,0.234,0.231,1,"Mtmr6"
0.830299100134979,0.123270818671558,0.112,0.117,1,"Trappc10"
0.830554806268818,0.148110947046011,0.225,0.224,1,"Disc1"
0.831150674350819,-0.0437199263430599,0.917,0.899,1,"Herc2"
0.831742147331901,0.043123287876792,0.657,0.696,1,"Bbs9"
0.833486455992298,-0.0219057456977477,0.795,0.775,1,"Mark3"
0.833816590984794,0.297273058510974,0.208,0.214,1,"Slc38a1"
0.834102763555604,-0.106083552815795,0.267,0.267,1,"Nuak1"
0.835091620937477,0.200881070130191,0.115,0.12,1,"Fam185a"
0.837005641887009,0.0400840921976103,0.716,0.716,1,"Nr6a1"
0.837417651677373,0.133872780905764,0.445,0.465,1,"Wdr37"
0.837940118097601,0.229039658119269,0.102,0.107,1,"Rrn3"
0.838305432430533,0.490387687325176,0.103,0.103,1,"Cox6a1"
0.83834432524502,-0.0340332714609295,0.129,0.126,1,"Pde1c"
0.839241466467399,0.294467477349919,0.134,0.133,1,"Itpk1"
0.84009910778224,0.0730518045095757,0.555,0.583,1,"Add1"
0.840162436501624,0.15262099894104,0.215,0.216,1,"Dtnbp1"
0.840757266129346,0.0980702645464158,0.144,0.142,1,"Slc44a2"
0.841873451635397,0.0314882321173318,0.841,0.831,1,"Relch"
0.842323855237995,0.16307639574091,0.1,0.098,1,"Acsl5"
0.842660806456304,0.170998431704347,0.277,0.297,1,"Tm9sf3"
0.842900069564226,0.0867628345749558,0.393,0.422,1,"Sfmbt1"
0.843362347729415,0.0948367292946337,0.264,0.268,1,"Dmtf1"
0.843602340233861,-0.077534910097516,0.66,0.64,1,"Me3"
0.844000200285793,0.267332719460028,0.215,0.233,1,"Tex10"
0.845236772636879,-0.0156671012317948,0.212,0.208,1,"Rp2"
0.845551792457933,0.109220389063137,0.223,0.223,1,"Zfp277"
0.847180195530337,0.33926028133699,0.154,0.155,1,"Tbca"
0.847264571895584,0.29507736746295,0.13,0.131,1,"Klhl18"
0.847381316077146,-0.0198774461183788,0.098,0.101,1,"Gm17106"
0.848428961506012,0.323829536981262,0.113,0.113,1,"Pfkfb4"
0.849539857959792,0.095675749406033,0.393,0.405,1,"Actr2"
0.850026488265695,0.220689551210371,0.103,0.108,1,"Zfp426"
0.850136259274996,0.271553085401917,0.245,0.258,1,"Stat5b"
0.851577916267295,0.0691411540680094,0.426,0.442,1,"Map3k3"
0.852062856394861,0.155403439612367,0.129,0.135,1,"Arfgap1"
0.852397968582144,0.043565477999091,0.854,0.863,1,"Cltc"
0.852630227910092,-0.0816935220992481,0.149,0.144,1,"Trim30a"
0.852751690770886,0.0803286821591485,0.108,0.113,1,"Pip4k2b"
0.853523657278841,0.35522810404354,0.151,0.162,1,"Wwc2"
0.853648122047764,0.174885861597247,0.112,0.117,1,"Zfp516"
0.856825022618044,0.0663163761812708,0.13,0.128,1,"Susd3"
0.857100348369741,0.133694174277137,0.144,0.15,1,"Rps4x"
0.857749649406091,0.219301009196649,0.205,0.219,1,"Gna13"
0.858975356012182,-0.0227245283763022,0.756,0.734,1,"Csnk1g1"
0.859728308564431,0.0812239395907247,0.316,0.336,1,"Slc38a9"
0.860010099080525,0.291779931178779,0.137,0.138,1,"Ppil2"
0.860430105899379,-0.0437177629733065,0.89,0.854,1,"Mast4"
0.860636081893837,0.0893266314744394,0.244,0.248,1,"Vgll4"
0.861256208428878,0.0143812184561219,0.69,0.682,1,"Cd47"
0.862048687039606,-0.0533606847763812,0.875,0.831,1,"Rps6ka3"
0.862229799711195,0.258852340441663,0.151,0.153,1,"Rnf149"
0.862827500027804,0.210279768132441,0.103,0.108,1,"Ganc"
0.863041392576711,0.0331255353235959,0.763,0.743,1,"Lpgat1"
0.863346225308861,0.153084366550898,0.2,0.201,1,"Wdpcp"
0.863711378160815,0.171319246577054,0.1,0.098,1,"Tmx1"
0.864952058339199,0.298266939768667,0.134,0.135,1,"Ccdc66"
0.865761643170449,0.209682255164326,0.108,0.107,1,"Tk2"
0.866179643861165,0.0745524578402792,0.108,0.112,1,"Atxn2l"
0.868233783952128,0.0939813764785371,0.129,0.126,1,"Vps33a"
0.868569340080357,0.417380829158643,0.169,0.182,1,"Cpd"
0.868587556631706,0.0529823750178775,0.164,0.171,1,"Iffo1"
0.868745549547595,-0.0653409680372078,0.76,0.741,1,"Hectd4"
0.869270327400646,0.302084156568009,0.124,0.124,1,"Polr3b"
0.869583922469548,0.0782617834662354,0.11,0.114,1,"Pofut1"
0.869999179891846,0.251352600786158,0.252,0.263,1,"Prdm2"
0.870362122021832,0.401382681266432,0.105,0.105,1,"Sms"
0.870676073916914,0.17516313273389,0.628,0.687,1,"Cnot6l"
0.871448624351446,0.155403439612367,0.11,0.115,1,"Itgb3bp"
0.871737548445979,0.243705486898826,0.096,0.101,1,"Dctn5"
0.871818544649437,0.152339927074537,0.315,0.323,1,"Rap1b"
0.871931004047418,0.037612112978192,0.335,0.349,1,"Cep85l"
0.872083525312222,0.0477457266517305,0.107,0.109,1,"Ggta1"
0.873489385537291,-0.0310718710898222,0.836,0.812,1,"Ralgps1"
0.874182200102794,0.0457471083859406,0.985,0.992,1,"Nav3"
0.87462931180387,0.0519349081919038,0.152,0.149,1,"Tmem273"
0.875158567027192,-0.0219186045726561,0.745,0.723,1,"Afdn"
0.8756517776526,0.244828248046013,0.245,0.254,1,"Dcaf8"
0.877320056255868,-0.00888961660840998,0.783,0.767,1,"Arhgap21"
0.877613976862367,-0.0590025751983993,0.69,0.654,1,"Sorcs3"
0.878243793108756,0.198361078151676,0.103,0.107,1,"Nup188"
0.87865601407111,0.220060788925026,0.134,0.134,1,"Slc9a1"
0.878931299039962,0.212402940025411,0.144,0.151,1,"Crbn"
0.879031836232464,-0.00620191391549874,0.291,0.298,1,"Rsbn1l"
0.879350354726947,0.15167500814225,0.151,0.15,1,"Fancl"
0.880357931081005,0.0583498355201296,0.208,0.217,1,"Whrn"
0.880358614066789,0.131137966232079,0.455,0.491,1,"Ddx50"
0.880483853031064,0.174106155578956,0.193,0.197,1,"Safb2"
0.880539968831544,0.185533105796755,0.102,0.1,1,"Cdc16"
0.880785067486821,0.110573236751247,0.596,0.627,1,"Atf7ip"
0.88094540872593,0.0889488745778673,0.939,0.916,1,"Atrx"
0.881086640939455,0.018926379826679,0.118,0.122,1,"Msrb2"
0.88145831752523,0.317322978352296,0.124,0.13,1,"Naa40"
0.881756535661799,0.119765335645735,0.151,0.148,1,"Fcrls"
0.881837359185498,0.03441992399145,0.902,0.904,1,"Csnk1a1"
0.881912457644158,0.0472265871319439,0.887,0.853,1,"Wdr33"
0.882111512626557,0.250660654983451,0.149,0.152,1,"Acsl1"
0.882148205710643,0.103753903049998,0.33,0.341,1,"Nrf1"
0.88252823773972,0.0792420033033302,0.235,0.237,1,"Adam17"
0.883082657567009,-0.0186057570378744,0.844,0.816,1,"Dock7"
0.883132361375192,0.14794352240368,0.254,0.27,1,"Kcmf1"
0.883304328976663,0.131283127360606,0.284,0.291,1,"Heatr5a"
0.883552206675729,0.106412244337197,0.365,0.387,1,"Git2"
0.883728801991649,0.349031838079635,0.222,0.231,1,"Tmem87b"
0.883958577971816,0.255658034339683,0.22,0.233,1,"Sdcbp"
0.884875446899613,0.173914022529921,0.124,0.123,1,"Atp5g2"
0.885456808838561,0.148126590340807,0.132,0.132,1,"Bnip2"
0.886412256405001,0.17523055041525,0.19,0.193,1,"Chsy1"
0.887534184801214,0.330622552103085,0.147,0.151,1,"Eif4h"
0.887778399305304,0.127452784309521,0.35,0.368,1,"Gns"
0.888909100624934,0.439002301058265,0.102,0.102,1,"Adck1"
0.889581325009104,-0.0287756329048858,0.976,0.96,1,"Chd9"
0.891091274407963,-0.040624799102356,0.679,0.655,1,"Esrrg"
0.89132123956516,0.0530617879667001,0.926,0.917,1,"Fat3"
0.891866895687495,0.153352700047605,0.264,0.279,1,"Srsf2"
0.891987675019287,0.130491742238793,0.117,0.116,1,"Stx2"
0.892598938186229,0.11757842343563,0.115,0.119,1,"Exosc10"
0.893281718460885,0.0639092475096179,0.959,0.948,1,"Nf1"
0.893565771459742,0.19647396860741,0.11,0.109,1,"Sh2b3"
0.893895344106039,0.501034931524684,0.118,0.12,1,"Rps16"
0.894012349372232,-0.063140703470014,0.92,0.87,1,"Inpp4b"
0.894468471678039,0.00284001255212996,0.794,0.752,1,"Tle4"
0.895902352338607,0.10241573482238,0.257,0.26,1,"Marf1"
0.89646627833477,0.0827950002074969,0.193,0.199,1,"Ubxn7"
0.89649398767284,0.19915638966073,0.173,0.175,1,"Ltn1"
0.896965758981634,0.0711776901570285,0.437,0.451,1,"Aftph"
0.897219416204632,0.0347203951148383,0.882,0.855,1,"Immp2l"
0.897700175971798,0.246859595842865,0.102,0.106,1,"Gtf2a2"
0.899194781833198,0.285974309497573,0.178,0.182,1,"Ddx39b"
0.899393570481985,-0.0463386277431325,0.277,0.277,1,"Itga6"
0.899867300470533,0.104174766069951,0.721,0.731,1,"Klhl7"
0.899948478965501,0.00152995475466067,0.445,0.458,1,"Myo18a"
0.900088484005532,0.0561040991016879,0.785,0.765,1,"Ranbp9"
0.900183810970018,0.29774260938278,0.108,0.114,1,"Rps25"
0.900186830191389,0.191564952700606,0.144,0.15,1,"Pfkfb3"
0.901542853073849,-0.0742548290163842,0.11,0.113,1,"Hnmt"
0.901665286078271,-0.00323450185755436,0.135,0.138,1,"Ncbp3"
0.901693890485092,-0.0292833531442608,0.766,0.746,1,"Adk"
